Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location,Total_Value
MED199,Vitamin C,Syrup,644.0,299.0,Healthcare Distributors,2027-11-02,31-03-2024,70.0,YES ,218.0,Shelf 2,192556.0
MED200,Metfromin,Injection,232.0,101.99,Apollo Meds,2026-10-20,04-12-2025,12.0,YES ,10.0,Rack C,23661.68
MED201,Azithromycin,Injection,452.7,666.0,Apollo Meds,2027-03-13,29-11-2025,27.0,Yes,55.0,Rack A,301498.2
MED202,Ibuprofen,Injection,510.8,219.9,Pharmaplus,2028-04-06,19-05-2025,97.0,Yes,186.0,Cold Storage,112324.92
MED203,Vitamin C,Tablet,568.9,24.2,Medisupply Co.,2027-01-22,16-03-2025,30.0,Yes,33.0,Rack A,13767.38
MED204,Cetirizine,Syrup,627.0,178.9,Caremed Pvt Ltd,2027-01-19,15-06-2025,26.0,No,111.0,Rack A,112170.3
MED205,Azithromycin,Capsule,685.1,428.43,Healthcare Distributors,2028-08-24,05-03-2025,86.0,Yes,20.0,Rack B,293517.39300000004
MED206,Cetirizine,Tablet,743.2,15.5,Healthcare Distributors,2029-01-25,18-06-2025,66.0,Yes,94.0,Shelf 1,11519.6
MED207,Paracetamol,Capsule,801.3,459.51,Medisupply Co.,2028-01-28,25-11-2025,37.0,No,84.0,Shelf 1,368205.36299999995
MED208,Omeprazole,Tablet,859.4,312.69,Pharmaplus,2027-01-15,10-05-2025,29.0,No,56.0,Cold Storage,268725.78599999996
MED209,Insulin,Injection,917.5,170.86,Pharmaplus,2027-02-01,09-06-2025,83.0,Yes,27.0,Cold Storage,156764.05000000002
MED210,Vitamin C,Capsule,975.6,309.1,Caremed Pvt Ltd,2027-09-03,09-04-2025,95.0,No,292.0,Shelf 2,301557.96
MED211,Omeprazole,Injection,1033.7,477.92,Medisupply Co.,2027-04-15,21-12-2025,29.0,Yes,10.0,Cold Storage,494025.90400000004
MED212,Vitamin C,Capsule,1091.8,343.9,Caremed Pvt Ltd,2027-05-31,05-01-2025,33.0,No,299.0,Shelf 2,375470.01999999996
MED213,Metformin,Syrup,1149.9,146.48,Caremed Pvt Ltd,2028-01-08,19-05-2025,82.0,Yes,131.0,Rack A,168437.352
MED214,Vitamin C,Capsule,76.0,122.04,Medisupply Co.,2027-11-18,05-02-2025,81.0,No,133.0,Rack C,9275.04
MED215,Cetirizine,Syrup,24.0,178.24,Medisupply Co.,2028-08-17,31-12-2025,96.0,No,276.0,Rack B,4277.76
MED216,Paracetamol,Tablet,754.0,92.49,Pharmaplus,2028-08-21,17-04-2025,20.0,Yes,198.0,Rack B,69737.45999999999
MED217,Paracetamol,Tablet,35.0,146.96,Pharmaplus,2026-07-05,31-01-2025,17.0,Yes,85.0,Rack C,5143.6
MED218,Dolo 650,Capsule,753.0,127.02,Pharmaplus,2027-07-12,21-02-2025,49.0,Yes,151.0,Cold Storage,95646.06
MED219,Omeprazole,Syrup,32.0,56.33,Medisupply Co.,2026-12-29,26-11-2025,56.0,Yes,243.0,Rack A,1802.56
MED220,Paracetamol,Tablet,534.0,244.64,Apollo Meds,2028-10-17,14-01-2025,23.0,Yes,15.0,Cold Storage,130637.76
MED221,Azithromycin,Capsule,35.0,291.55,Healthcare Distributors,2027-04-23,03-07-2025,57.0,No,129.0,Rack A,10204.25
MED222,Azithromycin,Syrup,85.0,45.42,Pharmaplus,2029-02-05,22-03-2025,28.0,Yes,90.0,Cold Storage,3860.7000000000003
MED223,Paracetamol,Syrup,73.0,343.93,Apollo Meds,2029-01-11,11-02-2025,16.0,No,212.0,Shelf 1,25106.89
MED224,Cetirizine,Capsule,854.0,14.47,Caremed Pvt Ltd,2029-04-06,25-07-2025,40.0,Yes,125.0,Rack C,12357.380000000001
MED225,Insulin,Syrup,86.0,210.54,Medisupply Co.,2028-06-05,25-06-2025,15.0,Yes,294.0,Rack C,18106.44
MED226,Vitamin C,Syrup,57.0,232.86,Wellness Pharma,2029-07-03,09-02-2025,81.0,No,293.0,Cold Storage,13273.02
MED227,Paracetamol,Tablet,243.0,345.14,Pharmaplus,2027-10-13,11-08-2025,71.0,Yes,250.0,Shelf 1,83869.01999999999
MED228,Insulin,Tablet,743.0,52.89,Healthcare Distributors,2028-01-07,14-03-2025,19.0,No,39.0,Shelf 1,39297.27
MED229,Omeprazole,Tablet,75.0,21.85,Apollo Meds,2027-08-06,08-07-2025,77.0,No,259.0,Rack A,1638.75
MED230,Cetirizine,Syrup,86.0,230.93,Wellness Pharma,2029-03-01,17-09-2025,89.0,Yes,39.0,Shelf 2,19859.98
MED231,Metformin,Tablet,13.0,162.9,Apollo Meds,2027-07-16,05-05-2025,38.0,Yes,26.0,Rack A,2117.7000000000003
MED232,Amoxicillin,Injection,35.0,438.53,Wellness Pharma,2027-02-20,17-04-2025,12.0,Yes,16.0,Rack C,15348.55
MED233,Paracetamol,Syrup,84.0,193.24,Apollo Meds,2029-07-29,14-04-2025,32.0,Yes,197.0,Rack B,16232.16
MED234,Paracetamol,Tablet,463.0,493.64,Healthcare Distributors,2027-02-20,22-12-2025,45.0,Yes,135.0,Cold Storage,228555.32
MED235,Paracetamol,Capsule,74.0,246.21,Apollo Meds,2029-01-17,03-07-2025,15.0,No,42.0,Shelf 2,18219.54
MED236,Azithromycin,Tablet,234.0,172.82,Medisupply Co.,2028-03-25,19-11-2025,73.0,Yes,126.0,Rack B,40439.88
MED237,Vitamin C,Syrup,674.0,38.71,Medisupply Co.,2028-11-14,28-12-2025,23.0,Yes,11.0,Rack C,26090.54
MED238,Insulin,Capsule,89.0,139.9,Caremed Pvt Ltd,2027-12-09,08-03-2025,48.0,Yes,290.0,Rack A,12451.1
MED239,Azithromycin,Injection,21.0,152.31,Apollo Meds,2027-01-10,02-10-2025,46.0,No,195.0,Cold Storage,3198.51
MED240,Azithromycin,Capsule,13.0,89.95,Apollo Meds,2027-02-18,14-07-2025,86.0,No,293.0,Rack A,1169.3500000000001
MED241,Dolo 650,Syrup,33.0,466.61,Pharmaplus,2028-05-31,18-12-2025,79.0,No,171.0,Cold Storage,15398.130000000001
MED242,Dolo 650,Syrup,311.0,129.17,Pharmaplus,2028-09-14,06-11-2025,49.0,No,129.0,Rack A,40171.869999999995
MED243,Amoxicillin,Tablet,900.0,360.66,Pharmaplus,2028-12-27,18-04-2025,63.0,Yes,34.0,Rack B,324594.0
MED244,Omeprazole,Syrup,422.0,70.9,Apollo Meds,2026-06-25,26-06-2025,19.0,Yes,69.0,Shelf 1,29919.800000000003
MED245,Insulin,Injection,423.0,481.82,Medisupply Co.,2026-12-24,28-03-2025,85.0,No,258.0,Rack C,203809.86
MED246,Ibuprofen,Tablet,244.0,469.28,Wellness Pharma,2029-02-26,19-01-2025,92.0,Yes,293.0,Rack A,114504.31999999999
MED247,Insulin,Syrup,22.0,463.86,Pharmaplus,2028-10-02,05-03-2025,93.0,Yes,192.0,Cold Storage,10204.92
MED248,Metformin,Capsule,24.0,488.59,Apollo Meds,2027-12-26,04-03-2025,37.0,Yes,186.0,Rack B,11726.16
MED249,Metformin,Injection,243.0,423.58,Medisupply Co.,2028-10-28,12-05-2025,62.0,No,277.0,Rack C,102929.94
MED250,Metformin,Syrup,352.0,108.72,Wellness Pharma,2028-01-20,09-06-2025,58.0,No,130.0,Rack C,38269.44
MED251,Paracetamol,Syrup,523.0,291.46,Apollo Meds,2027-11-21,27-10-2025,77.0,Yes,257.0,Rack A,152433.58
MED252,Amoxicillin,Tablet,856.0,51.6,Apollo Meds,2028-05-24,14-12-2025,36.0,No,290.0,Shelf 1,44169.6
MED253,Azithromycin,Syrup,373.0,289.19,Medisupply Co.,2028-12-07,24-02-2025,70.0,No,190.0,Shelf 1,107867.87
MED254,Cetirizine,Syrup,12.0,340.59,Medisupply Co.,2028-09-06,02-02-2025,35.0,Yes,28.0,Shelf 1,4087.08
MED255,Omeprazole,Injection,131.0,410.28,Healthcare Distributors,2026-12-19,22-10-2025,89.0,Yes,18.0,Shelf 2,53746.67999999999
MED256,Insulin,Capsule,467.0,283.95,Pharmaplus,2028-08-05,30-08-2025,23.0,Yes,18.0,Rack B,132604.65
MED257,Paracetamol,Syrup,229.0,434.72,Medisupply Co.,2026-03-01,17-08-2025,23.0,No,37.0,Shelf 2,99550.88
MED258,Metformin,Capsule,110.0,52.14,Apollo Meds,2027-07-02,17-02-2025,46.0,No,292.0,Rack A,5735.4
MED259,Dolo 650,Capsule,487.0,460.37,Medisupply Co.,2027-07-25,02-12-2025,80.0,No,220.0,Rack C,224200.19
MED260,Metformin,Tablet,489.0,235.41,Caremed Pvt Ltd,2028-08-29,06-08-2025,55.0,Yes,194.0,Rack B,115115.49
MED261,Vitamin C,Syrup,419.0,16.87,Healthcare Distributors,2027-10-24,22-09-2025,96.0,No,248.0,Rack B,7068.530000000001
MED262,Cetirizine,Syrup,240.0,349.8,Apollo Meds,2026-10-21,05-11-2025,68.0,Yes,146.0,Rack A,83952.0
MED263,Metformin,Tablet,408.0,167.27,Caremed Pvt Ltd,2026-03-26,10-10-2025,89.0,Yes,117.0,Cold Storage,68246.16
MED264,Cetirizine,Tablet,98.0,273.87,Pharmaplus,2028-03-03,26-02-2025,56.0,No,81.0,Rack A,26839.260000000002
MED265,Paracetamol,Tablet,73.0,492.3,Apollo Meds,2029-03-28,01-02-2025,93.0,Yes,23.0,Shelf 1,35937.9
MED266,Cetirizine,Tablet,210.0,221.06,Wellness Pharma,2028-06-04,27-06-2025,92.0,No,14.0,Shelf 2,46422.6
MED267,Vitamin C,Injection,41.0,16.87,Healthcare Distributors,2026-09-17,11-06-2025,81.0,No,212.0,Rack C,691.6700000000001
MED268,Amoxicillin,Tablet,367.0,217.07,Caremed Pvt Ltd,2028-03-30,21-07-2025,75.0,Yes,50.0,Rack B,79664.69
MED269,Insulin,Tablet,435.0,418.57,Healthcare Distributors,2029-03-12,29-03-2025,80.0,Yes,149.0,Rack A,182077.94999999998
MED270,Azithromycin,Capsule,180.0,295.91,Medisupply Co.,2026-10-07,14-10-2025,46.0,Yes,188.0,Cold Storage,53263.8
MED271,Omeprazole,Syrup,36.0,22.0,Medisupply Co.,2026-10-19,14-03-2025,70.0,No,280.0,Rack C,792.0
MED272,Azithromycin,Tablet,229.0,233.57,Pharmaplus,2026-11-23,06-08-2025,31.0,Yes,224.0,Rack C,53487.53
MED273,Ibuprofen,Syrup,343.0,356.39,Medisupply Co.,2028-05-30,19-08-2025,12.0,No,64.0,Rack B,122241.76999999999
MED274,Paracetamol,Injection,248.0,391.59,Apollo Meds,2028-05-12,19-07-2025,78.0,Yes,173.0,Rack A,97114.31999999999
MED275,Vitamin C,Syrup,843.0,14.0,Pharmaplus,2029-08-27,10-06-2025,20.0,No,268.0,Rack A,11802.0
MED276,Paracetamol,Capsule,23.0,54.82,Wellness Pharma,2027-08-18,16-09-2025,12.0,Yes,163.0,Rack A,1260.86
MED277,Dolo 650,Capsule,64.0,308.66,Wellness Pharma,2028-08-17,10-05-2025,15.0,Yes,290.0,Rack C,19754.24
MED278,Vitamin C,Syrup,132.0,184.71,Pharmaplus,2029-08-10,02-07-2025,72.0,Yes,59.0,Rack A,24381.72
MED279,Azithromycin,Capsule,923.0,180.99,Wellness Pharma,2027-03-16,30-11-2025,83.0,Yes,242.0,Rack A,167053.77000000002
MED280,Paracetamol,Tablet,24.0,127.36,Apollo Meds,2028-09-28,12-09-2025,25.0,Yes,92.0,Rack B,3056.64
MED281,Azithromycin,Syrup,922.0,471.85,Apollo Meds,2028-08-17,12-09-2025,84.0,Yes,266.0,Rack C,435045.7
MED282,Insulin,Tablet,213.0,125.0,Wellness Pharma,2027-07-24,29-03-2025,22.0,Yes,97.0,Shelf 2,26625.0
MED283,Vitamin C,Capsule,53.0,60.04,Medisupply Co.,2027-08-10,11-12-2025,75.0,No,58.0,Shelf 2,3182.12
MED284,Cetirizine,Capsule,74.0,201.18,Pharmaplus,2026-12-11,11-11-2025,29.0,No,78.0,Rack B,14887.32
MED285,Azithromycin,Capsule,134.0,308.69,Healthcare Distributors,2029-06-27,12-06-2025,70.0,Yes,160.0,Shelf 1,41364.46
MED286,Insulin,Capsule,642.0,463.63,Wellness Pharma,2028-05-26,10-12-2025,55.0,Yes,237.0,Shelf 2,297650.46
MED287,Omeprazole,Injection,757.0,298.82,Wellness Pharma,2028-04-16,20-09-2025,12.0,Yes,13.0,Shelf 2,226206.74
MED288,Omeprazole,Injection,123.0,117.26,Caremed Pvt Ltd,2028-06-03,10-01-2025,93.0,Yes,141.0,Cold Storage,14422.980000000001
MED289,Amoxicillin,Syrup,21.0,168.63,Medisupply Co.,2028-02-24,26-08-2025,34.0,Yes,25.0,Rack A,3541.23
MED290,Azithromycin,Injection,865.0,138.69,Apollo Meds,2026-12-22,11-12-2025,38.0,Yes,87.0,Rack A,119966.84999999999
MED291,Insulin,Tablet,13.0,279.41,Wellness Pharma,2027-11-06,28-03-2025,35.0,No,240.0,Cold Storage,3632.3300000000004
MED292,Metformin,Syrup,75.0,279.34,Wellness Pharma,2026-11-10,19-10-2025,40.0,No,240.0,Shelf 2,20950.499999999996
MED293,Insulin,Syrup,242.0,336.59,Medisupply Co.,2027-12-18,15-02-2025,16.0,No,209.0,Cold Storage,81454.78
MED294,Dolo 650,Capsule,756.0,400.98,Pharmaplus,2028-09-23,29-03-2025,96.0,Yes,90.0,Cold Storage,303140.88
MED295,Ibuprofen,Capsule,24.0,284.29,Wellness Pharma,2027-04-07,15-03-2025,25.0,No,291.0,Rack B,6822.960000000001
MED296,Ibuprofen,Injection,543.0,46.06,Apollo Meds,2029-01-18,30-08-2025,42.0,No,27.0,Shelf 2,25010.58
MED297,Metformin,Injection,132.0,325.92,Caremed Pvt Ltd,2027-11-14,05-07-2025,67.0,No,81.0,Rack C,43021.44
MED298,Dolo 650,Tablet,127.0,229.63,Caremed Pvt Ltd,2028-07-13,27-06-2025,63.0,Yes,176.0,Shelf 1,29163.01
MED299,Dolo 650,Tablet,154.0,208.38,Caremed Pvt Ltd,2027-05-13,19-09-2025,43.0,Yes,77.0,Rack C,32090.52
MED300,Cetirizine,Syrup,242.0,334.5,Pharmaplus,2028-03-07,14-06-2025,80.0,No,256.0,Cold Storage,80949.0
MED301,Azithromycin,Injection,432.0,307.76,Pharmaplus,2026-08-29,07-03-2025,17.0,Yes,224.0,Rack B,132952.32
MED302,Ibuprofen,Injection,12.0,491.54,Medisupply Co.,2028-05-10,29-03-2025,60.0,Yes,107.0,Rack B,5898.4800000000005
MED303,Vitamin C,Tablet,42.0,47.84,Caremed Pvt Ltd,2026-11-10,20-03-2025,88.0,Yes,169.0,Rack C,2009.2800000000002
MED304,Cetirizine,Syrup,75.0,365.71,Caremed Pvt Ltd,2026-08-04,12-06-2025,16.0,Yes,130.0,Rack A,27428.25
MED305,Azithromycin,Capsule,235.0,254.97,Healthcare Distributors,2027-12-11,19-04-2025,49.0,Yes,145.0,Shelf 2,59917.95
MED306,Cetirizine,Tablet,235.0,456.25,Healthcare Distributors,2026-10-27,15-09-2025,84.0,No,35.0,Shelf 1,107218.75
MED307,Paracetamol,Capsule,856.0,497.54,Pharmaplus,2027-05-08,01-02-2025,100.0,No,28.0,Rack C,425894.24
MED308,Omeprazole,Tablet,124.0,190.94,Apollo Meds,2028-01-01,12-04-2025,86.0,Yes,44.0,Rack A,23676.56
MED309,Insulin,Injection,21.0,360.11,Medisupply Co.,2027-10-28,05-10-2025,20.0,No,126.0,Shelf 1,7562.31
MED310,Vitamin C,Capsule,64.0,393.36,Caremed Pvt Ltd,2028-05-29,12-03-2025,21.0,No,79.0,Cold Storage,25175.04
MED311,Omeprazole,Injection,42.0,48.11,Healthcare Distributors,2029-03-30,03-03-2025,72.0,Yes,167.0,Shelf 1,2020.62
MED312,Vitamin C,Capsule,642.0,24.18,Healthcare Distributors,2027-01-06,25-11-2025,81.0,Yes,243.0,Cold Storage,15523.56
MED313,Metfromin,Syrup,674.0,165.53,Caremed Pvt Ltd,2028-03-31,16-07-2025,34.0,No,37.0,Rack B,111567.22
MED314,Vitamin C,Capsule,532.0,464.83,Medisupply Co.,2029-01-22,16-03-2025,59.0,Yes,285.0,Rack C,247289.56
MED315,Dolo 651,Syrup,124.0,54.63,Medisupply Co.,2028-08-25,05-11-2025,76.0,No,122.0,Rack C,6774.12
MED316,Insulin,Tablet,345.0,125.72,Healthcare Distributors,2027-05-22,07-04-2025,66.0,No,81.0,Shelf 1,43373.4
MED317,Paracetamol,Tablet,422.0,360.25,Medisupply Co.,2027-08-08,30-06-2025,32.0,Yes,246.0,Rack A,152025.5
MED318,Metfromin,Capsule,464.0,391.61,Caremed Pvt Ltd,2026-06-06,02-12-2025,18.0,No,98.0,Cold Storage,181707.04
MED319,Amoxicillin,Syrup,745.0,71.09,Apollo Meds,2029-02-02,08-01-2025,58.0,No,284.0,Rack B,52962.05
MED320,Ibuprofen,Tablet,535.0,301.16,Caremed Pvt Ltd,2028-06-12,30-07-2025,45.0,No,33.0,Rack A,161120.6
MED321,Azithromycin,Capsule,235.0,294.84,Caremed Pvt Ltd,2026-09-18,29-11-2025,82.0,No,195.0,Rack A,69287.4
MED322,Ibuprofen,Syrup,12.0,227.15,Pharmaplus,2027-04-12,09-05-2025,11.0,No,186.0,Rack A,2725.8
MED323,Vitamin C,Syrup,75.0,420.67,Medisupply Co.,2027-10-06,11-02-2025,72.0,Yes,165.0,Rack B,31550.25
MED324,Cetirizine,Capsule,421.0,352.87,Medisupply Co.,2029-01-27,10-06-2025,91.0,Yes,150.0,Shelf 2,148558.27
MED325,Azithromycin,Syrup,535.0,479.19,Pharmaplus,2027-05-01,16-09-2025,32.0,Yes,11.0,Shelf 1,256366.65
MED326,Cetirizine,Syrup,235.0,400.23,Caremed Pvt Ltd,2026-11-26,05-03-2025,25.0,Yes,138.0,Shelf 1,94054.05
MED327,Paracetamol,Tablet,43.0,44.95,Medisupply Co.,2028-03-04,12-05-2025,96.0,Yes,226.0,Cold Storage,1932.8500000000001
MED328,Omeprazole,Tablet,242.0,226.33,Medisupply Co.,2029-10-23,11-12-2025,85.0,Yes,98.0,Rack A,54771.86
MED329,Insulin,Tablet,121.0,325.7,Pharmaplus,2028-02-29,04-11-2025,99.0,No,169.0,Rack B,39409.7
MED330,Vitamin C,Syrup,53.0,27.42,Caremed Pvt Ltd,2027-07-02,02-05-2025,50.0,Yes,263.0,Rack A,1453.26
MED331,Omeprazole,Tablet,246.0,353.86,Caremed Pvt Ltd,2027-01-08,18-04-2025,22.0,No,154.0,Shelf 2,87049.56
MED332,Vitamin C,Injection,35.0,294.32,Wellness Pharma,2028-03-23,04-03-2025,66.0,No,137.0,Shelf 1,10301.199999999999
MED333,Metfromin,Syrup,235.0,137.97,Medisupply Co.,2027-02-08,25-05-2025,63.0,Yes,74.0,Cold Storage,32422.95
MED334,Vitamin C,Tablet,644.0,244.94,Medisupply Co.,2028-06-21,29-06-2025,81.0,No,106.0,Cold Storage,157741.36
MED335,Dolo 652,Capsule,232.0,79.58,Apollo Meds,2028-12-09,02-08-2025,91.0,Yes,138.0,Rack A,18462.56
MED336,Insulin,Tablet,64.0,144.7,Apollo Meds,2028-10-10,03-12-2025,48.0,Yes,272.0,Rack B,9260.8
MED337,Paracetamol,Syrup,312.0,389.55,Healthcare Distributors,2026-11-08,24-08-2025,32.0,No,270.0,Rack C,121539.6
MED338,Metfromin,Capsule,56.0,347.94,Caremed Pvt Ltd,2029-03-16,18-03-2025,50.0,No,176.0,Rack A,19484.64
MED339,Amoxicillin,Injection,214.0,375.65,Pharmaplus,2027-08-31,22-03-2025,92.0,No,70.0,Cold Storage,80389.09999999999
MED340,Ibuprofen,Capsule,75.0,114.12,Healthcare Distributors,2028-05-21,28-02-2025,84.0,Yes,50.0,Shelf 1,8559.0
MED341,Azithromycin,Syrup,234.0,187.85,Wellness Pharma,2029-02-01,07-10-2025,95.0,No,37.0,Rack B,43956.9
MED342,Ibuprofen,Syrup,987.0,482.01,Medisupply Co.,2028-03-01,16-12-2025,54.0,No,141.0,Rack B,475743.87
MED343,Vitamin C,Tablet,24.0,141.25,Apollo Meds,2027-07-23,12-03-2025,88.0,No,172.0,Rack B,3390.0
MED344,Cetirizine,Syrup,235.0,414.57,Wellness Pharma,2026-09-11,10-04-2025,21.0,Yes,20.0,Cold Storage,97423.95
MED345,Azithromycin,Injection,13.0,75.74,Wellness Pharma,2028-11-08,26-07-2025,92.0,No,237.0,Rack C,984.6199999999999
MED346,Cetirizine,Tablet,42.0,381.93,Wellness Pharma,2028-04-14,05-05-2025,77.0,No,16.0,Rack B,16041.06
MED347,Paracetamol,Syrup,53.0,178.93,Wellness Pharma,2028-06-02,09-11-2025,74.0,Yes,60.0,Shelf 1,9483.29
MED348,Omeprazole,Capsule,412.0,462.25,Pharmaplus,2027-02-06,12-11-2025,89.0,Yes,149.0,Rack B,190447.0
MED349,Insulin,Injection,642.0,30.62,Medisupply Co.,2027-05-31,04-04-2025,67.0,Yes,114.0,Shelf 1,19658.04
MED350,Vitamin C,Syrup,224.0,481.65,Medisupply Co.,2028-02-04,13-06-2025,38.0,Yes,137.0,Rack C,107889.59999999999
MED351,Omeprazole,Syrup,24.0,141.23,Healthcare Distributors,2028-02-15,14-10-2025,84.0,Yes,160.0,Rack A,3389.5199999999995
MED352,Vitamin C,Tablet,90.0,253.14,Apollo Meds,2027-02-16,30-07-2025,16.0,Yes,207.0,Rack A,22782.6
MED353,Metfromin,Syrup,36.0,410.16,Caremed Pvt Ltd,2029-02-05,09-12-2025,59.0,Yes,160.0,Rack C,14765.76
MED354,Vitamin C,Syrup,233.0,425.03,Pharmaplus,2027-03-18,18-10-2025,12.0,No,5.0,Shelf 2,99031.98999999999
MED355,Dolo 653,Injection,532.0,89.64,Caremed Pvt Ltd,2029-03-04,27-04-2025,39.0,No,214.0,Rack A,47688.48
MED356,Insulin,Capsule,234.0,403.14,Pharmaplus,2026-05-27,06-04-2025,60.0,No,199.0,Rack B,94334.76
MED357,Azithromycin,Syrup,532.0,458.13,Medisupply Co.,2029-01-09,21-02-2025,69.0,No,261.0,Shelf 2,243725.16
MED358,Ibuprofen,Capsule,56.0,54.01,Pharmaplus,2028-10-31,13-07-2025,54.0,No,117.0,Shelf 1,3024.56
MED359,Vitamin C,Capsule,234.0,361.3,Apollo Meds,2028-09-30,26-02-2025,84.0,Yes,229.0,Rack B,84544.2
MED360,Cetirizine,Tablet,675.0,462.89,Pharmaplus,2027-12-31,24-03-2025,57.0,No,243.0,Shelf 2,312450.75
MED361,Azithromycin,Syrup,23.0,96.29,Healthcare Distributors,2029-01-19,30-06-2025,64.0,Yes,233.0,Rack B,2214.67
MED362,Cetirizine,Syrup,34.0,307.83,Apollo Meds,2027-10-14,30-08-2025,67.0,Yes,261.0,Rack A,10466.22
MED363,Paracetamol,Tablet,54.0,223.28,Apollo Meds,2027-04-06,23-08-2025,17.0,Yes,259.0,Shelf 1,12057.12
MED364,Omeprazole,Tablet,53.0,115.65,Caremed Pvt Ltd,2026-11-14,01-01-2026,81.0,Yes,10.0,Rack C,6129.450000000001
MED365,Insulin,Tablet,76.0,411.56,Pharmaplus,2027-02-20,18-02-2025,43.0,No,213.0,Cold Storage,31278.56
MED366,Vitamin C,Tablet,24.0,445.7,Caremed Pvt Ltd,2027-12-12,06-02-2025,71.0,No,39.0,Rack A,10696.8
MED367,Omeprazole,Injection,754.0,154.12,Caremed Pvt Ltd,2026-04-01,25-06-2025,59.0,No,27.0,Rack B,116206.48000000001
MED368,Vitamin C,Tablet,35.0,214.6,Apollo Meds,2027-02-17,07-03-2025,26.0,No,280.0,Rack A,7511.0
MED369,Metfromin,Tablet,753.0,67.49,Medisupply Co.,2028-07-17,13-01-2025,96.0,No,52.0,Rack C,50819.969999999994
MED370,Vitamin C,Capsule,32.0,121.99,Pharmaplus,2029-03-15,02-06-2025,64.0,No,183.0,Rack C,3903.68
MED371,Dolo 652,Syrup,534.0,382.25,Wellness Pharma,2029-05-10,25-04-2025,90.0,No,154.0,Cold Storage,204121.5
MED372,Insulin,Tablet,35.0,370.86,Medisupply Co.,2028-11-12,09-10-2025,16.0,Yes,25.0,Rack C,12980.1
MED373,Paracetamol,Syrup,85.0,27.94,Wellness Pharma,2027-04-01,31-03-2025,22.0,No,42.0,Rack A,2374.9
MED374,Metfromin,Injection,73.0,414.91,Pharmaplus,2027-07-08,21-05-2025,82.0,Yes,111.0,Shelf 2,30288.43
MED375,Amoxicillin,Syrup,854.0,71.29,Caremed Pvt Ltd,2026-10-23,01-08-2025,51.0,Yes,63.0,Shelf 1,60881.66
MED376,Ibuprofen,Capsule,86.0,414.38,Apollo Meds,2027-02-12,18-05-2025,23.0,Yes,7.0,Cold Storage,35636.68
MED377,Azithromycin,Capsule,57.0,98.12,Pharmaplus,2027-07-18,20-08-2025,67.0,No,13.0,Cold Storage,5592.84
MED378,Ibuprofen,Syrup,243.0,169.51,Healthcare Distributors,2026-10-17,13-07-2025,38.0,No,86.0,Shelf 2,41190.93
MED379,Vitamin C,Capsule,743.0,268.32,Wellness Pharma,2027-09-13,11-10-2025,36.0,No,251.0,Cold Storage,199361.76
MED380,Cetirizine,Tablet,75.0,221.27,Caremed Pvt Ltd,2027-08-01,06-05-2025,62.0,No,245.0,Shelf 2,16595.25
MED381,Azithromycin,Syrup,86.0,256.48,Wellness Pharma,2028-04-14,24-02-2025,30.0,No,111.0,Rack A,22057.280000000002
MED382,Cetirizine,Tablet,13.0,120.15,Apollo Meds,2028-02-05,02-09-2025,12.0,Yes,147.0,Shelf 1,1561.95
MED383,Paracetamol,Capsule,35.0,384.12,Medisupply Co.,2026-08-22,27-02-2025,82.0,No,47.0,Shelf 2,13444.2
MED384,Omeprazole,Capsule,84.0,383.88,Apollo Meds,2026-12-11,03-05-2025,28.0,Yes,298.0,Rack B,32245.92
MED385,Insulin,Capsule,463.0,200.66,Medisupply Co.,2026-08-13,21-05-2025,56.0,No,126.0,Cold Storage,92905.58
MED386,Vitamin C,Capsule,74.0,79.37,Pharmaplus,2027-01-28,31-07-2025,66.0,Yes,41.0,Cold Storage,5873.38
MED387,Omeprazole,Injection,234.0,438.33,Medisupply Co.,2027-12-30,17-06-2025,61.0,Yes,17.0,Rack B,102569.22
MED388,Vitamin C,Injection,674.0,182.02,Apollo Meds,2028-02-08,19-02-2025,37.0,Yes,295.0,Shelf 1,122681.48000000001
MED389,Metfromin,Syrup,89.0,12.81,Medisupply Co.,2027-03-09,18-10-2025,47.0,No,154.0,Rack B,1140.0900000000001
MED390,Vitamin C,Injection,21.0,382.34,Healthcare Distributors,2028-06-29,09-03-2025,79.0,No,93.0,Rack C,8029.139999999999
MED391,Dolo 653,Tablet,13.0,160.25,Wellness Pharma,2027-10-28,10-08-2025,95.0,No,31.0,Shelf 2,2083.25
MED392,Insulin,Syrup,33.0,492.93,Wellness Pharma,2026-10-21,31-01-2025,22.0,No,197.0,Shelf 1,16266.69
MED393,Paracetamol,Syrup,311.0,18.7,Caremed Pvt Ltd,2027-09-29,09-03-2025,44.0,Yes,83.0,Rack C,5815.7
MED394,Metfromin,Capsule,900.0,143.14,Healthcare Distributors,2028-11-13,11-06-2025,21.0,No,35.0,Rack B,128825.99999999999
MED395,Amoxicillin,Capsule,422.0,27.59,Wellness Pharma,2029-06-25,30-12-2025,70.0,No,174.0,Cold Storage,11642.98
MED396,Ibuprofen,Injection,423.0,123.84,Healthcare Distributors,2027-08-20,07-12-2025,62.0,No,115.0,Rack B,52384.32
MED397,Azithromycin,Injection,244.0,475.77,Wellness Pharma,2026-07-04,28-05-2025,45.0,Yes,168.0,Shelf 2,116087.87999999999
