Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location
MED405,Azithromycin,Capsule,213.0,353.91,Caremed Pvt Ltd,07-09-2026,18-06-2025,45.0,YES,271.0,Shelf 2
MED409,Insulin,Injection,876.0,438.26,Pharmaplus,20-07-2026,20-07-2025,81.0,NO,37.0,Rack B
MED410,Vitamin C,Capsule,654.0,118.11,Healthcare Distributors,31-07-2027,01-07-2025,97.0,YES,151.0,Rack C
MED411,Omeprazole,Tablet,234.0,203.13,Healthcare Distributors,03-06-2028,30-07-2025,71.0,YES,22.0,Rack A
MED413,Ibuprofen,Syrup,321.0,309.8,Pharmaplus,19-10-2026,21-01-2025,62.0,NO,117.0,Rack B
MED415,Cetirizine,Capsule,890.0,186.47,Caremed Pvt Ltd,23-02-2027,13-05-2025,19.0,NO,53.0,Cold Storage
MED416,Azithromycin,Injection,654.0,490.21,Wellness Pharma,03-06-2029,04-12-2025,45.0,NO,84.0,Shelf 1
MED417,Cetirizine,Tablet,342.0,438.36,Medisupply Co.,08-03-2028,20-07-2025,92.0,YES,89.0,Rack C
MED418,Paracetamol,Syrup,312.0,58.94,Healthcare Distributors,07-05-2028,12-04-2025,93.0,YES,102.0,Cold Storage
MED420,Insulin,Tablet,423.0,346.27,Medisupply Co.,16-08-2029,15-02-2025,12.0,YES,7.0,Rack B
MED427,Insulin,Capsule,835.0,212.91,Pharmaplus,31-03-2028,01-02-2025,70.0,NO,288.0,Shelf 1
MED428,Paracetamol,Injection,537.0,116.02,Apollo Meds,06-07-2028,20-04-2025,57.0,YES,60.0,Cold Storage
MED435,Cetirizine,Tablet,334.0,122.76,Caremed Pvt Ltd,01-07-2027,18-10-2025,89.0,YES,77.0,Rack C
MED436,Azithromycin,Injection,766.0,169.0,Healthcare Distributors,09-07-2026,07-08-2025,85.0,YES,17.0,Rack A
MED438,Paracetamol,Tablet,234.0,440.64,Caremed Pvt Ltd,08-11-2027,22-03-2025,91.0,YES,298.0,Shelf 1
MED441,Vitamin C,Capsule,421.0,378.72,Medisupply Co.,31-03-2027,21-01-2025,13.0,YES,30.0,Cold Storage
MED442,Omeprazole,Capsule,535.0,332.74,Medisupply Co.,07-03-2028,28-07-2025,16.0,YES,257.0,Shelf 1
MED443,Vitamin C,Injection,235.0,383.58,Healthcare Distributors,15-01-2027,15-01-2025,11.0,NO,284.0,Shelf 1
MED445,Vitamin C,Syrup,242.0,61.68,Apollo Meds,19-04-2029,27-06-2025,99.0,YES,128.0,Cold Storage
MED448,Paracetamol,Injection,246.0,206.24,Caremed Pvt Ltd,02-11-2026,21-08-2025,15.0,NO,165.0,Cold Storage
MED450,Amoxicillin,Tablet,235.0,319.94,Apollo Meds,27-03-2029,22-10-2025,80.0,NO,17.0,Shelf 1
MED451,Ibuprofen,Syrup,644.0,40.41,Medisupply Co.,10-05-2028,20-04-2025,98.0,YES,95.0,Rack A
MED452,Azithromycin,Capsule,232.0,145.98,Wellness Pharma,23-04-2027,06-05-2025,17.0,NO,251.0,Shelf 2
MED453,Ibuprofen,Syrup,452.7,66.33,Apollo Meds,12-01-2027,26-03-2025,48.0,NO,160.0,Rack B
MED454,Vitamin C,Capsule,510.8,296.32,Medisupply Co.,30-08-2029,26-05-2025,62.0,YES,245.0,Cold Storage
MED455,Cetirizine,Injection,568.9,326.02,Pharmaplus,17-04-2028,09-10-2025,36.0,NO,193.0,Rack C
MED456,Azithromycin,Injection,627.0,482.43,Medisupply Co.,19-04-2028,21-01-2025,69.0,NO,258.0,Shelf 1
MED457,Cetirizine,Tablet,685.1,317.55,Healthcare Distributors,14-04-2027,05-10-2025,87.0,YES,247.0,Rack A
MED458,Paracetamol,Syrup,743.2,266.04,Medisupply Co.,20-03-2026,16-03-2025,68.0,YES,83.0,Rack A
MED459,Omeprazole,Capsule,801.3,347.41,Caremed Pvt Ltd,17-09-2029,25-02-2025,35.0,YES,28.0,Rack A
MED460,Insulin,Syrup,859.4,22.78,Pharmaplus,08-07-2026,14-12-2025,70.0,NO,258.0,Cold Storage
MED461,Vitamin C,Capsule,917.5,62.6,Caremed Pvt Ltd,14-09-2026,04-06-2025,14.0,YES,142.0,Rack C
MED462,Omeprazole,Tablet,975.6,182.82,Pharmaplus,16-08-2028,19-02-2025,79.0,NO,222.0,Rack A
MED463,Vitamin C,Injection,1033.7,448.03,Healthcare Distributors,27-11-2027,26-09-2025,98.0,YES,56.0,Rack B
MED464,Metfromin,Capsule,1091.8,449.19,Medisupply Co.,15-07-2029,26-06-2025,34.0,NO,99.0,Cold Storage
MED465,Vitamin C,Tablet,1149.9,176.87,Wellness Pharma,01-04-2028,13-11-2025,17.0,NO,136.0,Rack C
MED468,Azithromycin,Capsule,754.0,339.87,Medisupply Co.,15-12-2028,05-12-2025,25.0,NO,171.0,Cold Storage
MED470,Vitamin C,Injection,753.0,435.67,Medisupply Co.,09-04-2029,28-07-2025,91.0,YES,170.0,Rack B
MED472,Azithromycin,Syrup,534.0,403.08,Apollo Meds,05-02-2028,11-12-2025,100.0,NO,9.0,Rack B
MED476,Insulin,Injection,854.0,332.25,Wellness Pharma,20-06-2027,30-08-2025,50.0,YES,11.0,Shelf 2
MED479,Vitamin C,Capsule,243.0,168.27,Healthcare Distributors,18-08-2027,12-06-2025,61.0,YES,288.0,Rack C
MED480,Metfromin,Syrup,743.0,105.85,Apollo Meds,10-12-2027,10-01-2025,75.0,NO,61.0,Rack B
MED486,Amoxicillin,Capsule,463.0,85.34,Pharmaplus,05-10-2028,10-02-2025,70.0,NO,102.0,Rack C
MED488,Azithromycin,Capsule,234.0,287.86,Apollo Meds,14-10-2028,09-02-2025,18.0,NO,165.0,Shelf 2
MED489,Ibuprofen,Tablet,674.0,358.63,Caremed Pvt Ltd,28-02-2027,28-01-2025,20.0,NO,94.0,Cold Storage
MED494,Paracetamol,Syrup,311.0,324.4,Apollo Meds,01-04-2029,03-04-2025,69.0,NO,48.0,Rack A
MED495,Omeprazole,Capsule,900.0,277.09,Healthcare Distributors,26-08-2026,26-12-2025,23.0,YES,81.0,Rack A
MED496,Insulin,Capsule,422.0,402.82,Caremed Pvt Ltd,26-01-2027,25-03-2025,51.0,YES,90.0,Cold Storage
MED497,Vitamin C,Injection,423.0,71.44,Healthcare Distributors,23-03-2028,30-01-2025,28.0,NO,39.0,Rack C
MED498,Omeprazole,Tablet,244.0,454.46,Caremed Pvt Ltd,29-12-2026,05-05-2025,64.0,NO,221.0,Rack C
MED501,Azithromycin,Injection,243.0,262.37,Wellness Pharma,08-12-2027,10-02-2025,39.0,YES,39.0,Shelf 2
MED502,Ibuprofen,Injection,352.0,499.21,Pharmaplus,12-09-2027,28-03-2025,84.0,YES,245.0,Rack C
MED503,Vitamin C,Tablet,523.0,99.06,Healthcare Distributors,15-04-2028,19-11-2025,75.0,YES,261.0,Rack A
MED504,Cetirizine,Syrup,856.0,353.36,Pharmaplus,30-10-2027,19-07-2025,71.0,YES,297.0,Rack B
MED505,Azithromycin,Capsule,373.0,471.25,Caremed Pvt Ltd,25-04-2027,02-09-2025,61.0,NO,144.0,Rack C
MED508,Omeprazole,Tablet,467.0,201.47,Wellness Pharma,27-05-2028,16-04-2025,49.0,YES,144.0,Cold Storage
MED509,Insulin,Injection,229.0,89.56,Pharmaplus,18-11-2029,06-05-2025,66.0,NO,75.0,Shelf 1
MED511,Omeprazole,Tablet,487.0,348.21,Caremed Pvt Ltd,22-09-2027,21-08-2025,53.0,YES,2.0,Rack C
MED512,Vitamin C,Capsule,489.0,118.21,Pharmaplus,04-12-2027,18-11-2025,88.0,NO,174.0,Cold Storage
MED513,Metformin,Syrup,410.0,186.16,Wellness Pharma,01-04-2029,01-07-2025,22.0,NO,227.0,Cold Storage
MED514,Vitamin C,Capsule,240.0,344.43,Wellness Pharma,19-05-2028,22-04-2025,43.0,YES,195.0,Rack B
MED515,Cetirizine,Capsule,484.0,487.27,Wellness Pharma,23-02-2028,02-05-2025,83.0,NO,4.0,Rack B
MED518,Dolo 650,Syrup,210.0,262.12,Medisupply Co.,06-01-2027,27-09-2025,55.0,NO,13.0,Shelf 2
MED520,Paracetamol,Tablet,367.0,207.02,Pharmaplus,08-01-2028,23-03-2025,68.0,NO,19.0,Shelf 1
MED521,Azithromycin,Injection,435.0,105.75,Medisupply Co.,29-04-2027,10-10-2025,31.0,YES,89.0,Shelf 2
MED522,Azithromycin,Injection,305.0,255.63,Wellness Pharma,26-06-2027,27-01-2025,39.0,YES,146.0,Rack B
MED523,Paracetamol,Tablet,190.0,260.34,Caremed Pvt Ltd,30-04-2028,21-08-2025,90.0,NO,230.0,Rack B
MED524,Cetirizine,Syrup,491.0,75.14,Healthcare Distributors,13-06-2029,30-07-2025,40.0,YES,170.0,Rack A
MED525,Insulin,Capsule,240.0,372.12,Pharmaplus,05-09-2027,31-07-2025,92.0,NO,141.0,Rack B
MED526,Vitamin C,Syrup,260.0,342.8,Apollo Meds,17-01-2029,01-09-2025,81.0,YES,20.0,Cold Storage
MED529,Omeprazole,Injection,367.0,203.73,Wellness Pharma,13-06-2028,27-05-2025,51.0,YES,47.0,Rack C
MED530,Cetirizine,Tablet,186.0,162.36,Pharmaplus,25-05-2027,23-05-2025,33.0,YES,54.0,Shelf 1
MED531,Metformin,Syrup,453.0,114.28,Pharmaplus,08-09-2027,03-12-2025,62.0,YES,128.0,Cold Storage
MED532,Amoxicillin,Capsule,317.0,371.56,Healthcare Distributors,06-08-2027,15-03-2025,18.0,YES,53.0,Cold Storage
MED533,Paracetamol,Syrup,187.0,220.69,Pharmaplus,21-02-2027,19-02-2025,95.0,NO,233.0,Shelf 2
MED535,Paracetamol,Tablet,227.0,418.46,Caremed Pvt Ltd,16-07-2029,30-01-2025,22.0,YES,27.0,Rack C
MED536,Azithromycin,Injection,442.0,179.35,Pharmaplus,22-11-2028,20-11-2025,46.0,NO,145.0,Rack C
MED537,Vitamin C,Capsule,350.0,356.52,Apollo Meds,31-12-2026,27-08-2025,89.0,NO,62.0,Shelf 2
MED538,Insulin,Tablet,268.0,268.87,Caremed Pvt Ltd,05-02-2029,03-01-2025,93.0,YES,22.0,Rack A
MED539,Azithromycin,Capsule,392.0,158.84,Medisupply Co.,06-02-2027,24-05-2025,48.0,YES,126.0,Rack A
MED540,Azithromycin,Syrup,291.0,138.63,Caremed Pvt Ltd,09-11-2027,03-03-2025,64.0,YES,183.0,Rack A
MED541,Dolo 650,Capsule,153.0,138.67,Healthcare Distributors,23-12-2028,23-04-2025,71.0,YES,142.0,Rack C
MED542,Dolo 650,Capsule,273.0,475.29,Apollo Meds,01-07-2027,27-07-2025,11.0,YES,134.0,Rack C
MED544,Omeprazole,Tablet,349.0,194.93,Apollo Meds,09-08-2027,11-04-2025,21.0,YES,285.0,Rack C
MED545,Insulin,Syrup,296.0,339.36,Pharmaplus,06-04-2029,10-09-2025,83.0,YES,59.0,Cold Storage
MED546,Ibuprofen,Injection,449.0,50.56,Healthcare Distributors,12-09-2026,19-07-2025,45.0,YES,179.0,Rack A
MED547,Insulin,Tablet,166.0,387.2,Healthcare Distributors,18-07-2028,20-08-2025,16.0,YES,285.0,Rack B
MED548,Metformin,Injection,481.0,206.43,Medisupply Co.,01-08-2027,11-07-2025,30.0,YES,297.0,Cold Storage
MED549,Metformin,Injection,155.0,383.12,Healthcare Distributors,01-12-2026,25-08-2025,93.0,NO,13.0,Rack C
MED550,Metformin,Tablet,286.0,456.32,Healthcare Distributors,15-08-2029,16-05-2025,48.0,NO,211.0,Rack B
MED551,Paracetamol,Syrup,322.0,334.25,Caremed Pvt Ltd,20-06-2027,18-09-2025,75.0,YES,259.0,Cold Storage
MED552,Amoxicillin,Capsule,293.0,313.85,Healthcare Distributors,01-09-2027,30-11-2025,71.0,NO,108.0,Rack B
MED554,Cetirizine,Capsule,451.0,405.46,Pharmaplus,12-11-2028,04-10-2025,81.0,NO,241.0,Rack B
MED555,Omeprazole,Injection,171.0,308.68,Apollo Meds,30-12-2028,06-03-2025,78.0,YES,230.0,Rack B
MED558,Metformin,Syrup,248.0,201.62,Wellness Pharma,15-08-2028,07-08-2025,12.0,YES,94.0,Rack B
MED559,Dolo 650,Capsule,187.0,14.29,Healthcare Distributors,15-01-2029,26-06-2025,61.0,YES,214.0,Cold Storage
MED562,Cetirizine,Tablet,197.0,257.2,Caremed Pvt Ltd,24-08-2027,28-05-2025,87.0,YES,158.0,Rack A
MED564,Cetirizine,Capsule,199.0,381.56,Pharmaplus,14-09-2027,18-11-2025,22.0,YES,184.0,Rack A
MED565,Paracetamol,Tablet,345.0,328.14,Medisupply Co.,20-11-2027,04-04-2025,83.0,NO,79.0,Shelf 1
MED566,Cetirizine,Capsule,425.0,204.03,Pharmaplus,19-05-2029,20-04-2025,39.0,YES,235.0,Cold Storage
MED567,Vitamin C,Syrup,477.0,258.95,Healthcare Distributors,27-03-2028,29-07-2025,95.0,YES,97.0,Rack A
MED568,Amoxicillin,Capsule,298.0,317.42,Apollo Meds,20-03-2027,16-06-2025,12.0,NO,235.0,Shelf 2
MED569,Insulin,Capsule,306.0,152.28,Healthcare Distributors,12-02-2028,25-03-2025,78.0,NO,58.0,Cold Storage
MED570,Azithromycin,Injection,266.0,310.21,Wellness Pharma,17-08-2028,13-08-2025,77.0,YES,98.0,Rack A
MED573,Ibuprofen,Injection,452.0,483.06,Apollo Meds,18-11-2026,16-08-2025,60.0,NO,221.0,Cold Storage
MED574,Paracetamol,Tablet,168.0,290.5,Apollo Meds,30-11-2027,06-04-2025,24.0,YES,19.0,Rack B
MED575,Vitamin C,Injection,431.0,73.98,Caremed Pvt Ltd,22-03-2027,20-09-2025,75.0,NO,134.0,Shelf 1
MED576,Paracetamol,Injection,277.0,208.91,Caremed Pvt Ltd,20-08-2028,28-10-2025,24.0,NO,89.0,Rack A
MED577,Dolo 650,Tablet,354.0,279.41,Apollo Meds,05-07-2028,27-08-2025,49.0,NO,266.0,Shelf 1
MED579,Azithromycin,Capsule,161.0,406.87,Apollo Meds,19-01-2027,03-09-2025,51.0,YES,41.0,Shelf 2
MED580,Paracetamol,Syrup,194.0,314.77,Pharmaplus,18-06-2026,11-02-2025,12.0,NO,65.0,Cold Storage
MED582,Insulin,Injection,237.0,376.52,Pharmaplus,11-06-2028,09-12-2025,25.0,YES,238.0,Shelf 1
MED585,Azithromycin,Syrup,363.0,411.36,Wellness Pharma,22-10-2026,14-12-2025,95.0,NO,126.0,Rack B
MED586,Insulin,Capsule,265.0,300.03,Medisupply Co.,17-12-2026,13-02-2025,98.0,NO,162.0,Shelf 2
MED590,Azithromycin,Injection,306.0,155.51,Healthcare Distributors,03-09-2026,04-02-2025,57.0,YES,246.0,Cold Storage
MED592,Metformin,Tablet,488.0,259.71,Caremed Pvt Ltd,20-08-2028,21-12-2025,11.0,YES,132.0,Shelf 1
MED593,Insulin,Capsule,318.0,114.33,Caremed Pvt Ltd,15-06-2026,08-03-2025,22.0,YES,195.0,Rack A
MED594,Dolo 650,Syrup,228.0,207.86,Pharmaplus,19-09-2029,02-06-2025,99.0,NO,152.0,Shelf 1
MED596,Ibuprofen,Capsule,438.0,274.14,Apollo Meds,03-11-2027,24-12-2025,13.0,YES,231.0,Shelf 1
MED597,Metformin,Injection,453.0,191.34,Wellness Pharma,02-07-2028,14-02-2025,92.0,YES,300.0,Shelf 2
MED598,Dolo 650,Tablet,374.0,471.25,Wellness Pharma,26-08-2028,03-07-2025,16.0,NO,101.0,Shelf 2
MED599,Dolo 650,Syrup,165.0,328.32,Healthcare Distributors,27-01-2028,20-04-2025,86.0,NO,207.0,Rack B
MED603,Vitamin C,Tablet,354.0,371.99,Caremed Pvt Ltd,16-02-2027,29-05-2025,81.0,NO,91.0,Rack A
MED605,Azithromycin,Capsule,373.0,409.93,Caremed Pvt Ltd,21-04-2027,12-05-2025,62.0,YES,27.0,Shelf 1
MED608,Omeprazole,Tablet,467.0,71.96,Caremed Pvt Ltd,27-05-2027,31-10-2025,23.0,YES,234.0,Shelf 1
MED609,Insulin,Injection,229.0,255.19,Medisupply Co.,02-07-2029,02-05-2025,73.0,YES,186.0,Shelf 1
MED611,Omeprazole,Injection,487.0,82.27,Caremed Pvt Ltd,12-09-2028,01-04-2025,61.0,NO,159.0,Shelf 2
MED612,Vitamin C,Capsule,489.0,10.02,Caremed Pvt Ltd,22-05-2027,23-11-2025,24.0,NO,19.0,Cold Storage
MED613,Metfromin,Syrup,419.0,101.26,Healthcare Distributors,19-11-2028,10-10-2025,31.0,YES,41.0,Cold Storage
MED614,Vitamin C,Capsule,240.0,294.99,Caremed Pvt Ltd,22-06-2028,24-05-2025,61.0,YES,139.0,Cold Storage
MED615,Dolo 650,Syrup,408.0,332.64,Healthcare Distributors,13-02-2027,23-10-2025,39.0,YES,27.0,Shelf 1
MED618,Metfromin,Capsule,210.0,229.32,Medisupply Co.,28-03-2027,06-06-2025,28.0,YES,23.0,Shelf 2
MED620,Ibuprofen,Tablet,367.0,493.48,Pharmaplus,11-06-2026,22-12-2025,52.0,NO,7.0,Cold Storage
MED621,Azithromycin,Capsule,435.0,145.41,Wellness Pharma,08-01-2027,15-03-2025,72.0,YES,45.0,Shelf 1
MED622,Ibuprofen,Syrup,180.0,152.49,Medisupply Co.,27-05-2029,11-08-2025,99.0,YES,225.0,Cold Storage
MED624,Cetirizine,Capsule,229.0,58.13,Medisupply Co.,18-07-2029,26-08-2025,57.0,YES,22.0,Cold Storage
MED625,Azithromycin,Syrup,343.0,149.35,Wellness Pharma,17-02-2027,11-11-2025,48.0,NO,298.0,Rack B
MED626,Cetirizine,Syrup,248.0,349.1,Wellness Pharma,21-01-2027,21-07-2025,51.0,YES,148.0,Shelf 2
MED627,Paracetamol,Tablet,843.0,227.78,Medisupply Co.,03-05-2026,03-03-2025,61.0,YES,272.0,Cold Storage
MED631,Omeprazole,Tablet,923.0,373.88,Pharmaplus,17-06-2028,17-05-2025,30.0,NO,152.0,Shelf 2
MED633,Metfromin,Syrup,922.0,245.66,Wellness Pharma,15-01-2028,12-01-2025,39.0,YES,156.0,Rack B
MED634,Vitamin C,Tablet,213.0,411.31,Pharmaplus,22-03-2028,17-01-2025,29.0,NO,264.0,Cold Storage
MED638,Metfromin,Capsule,642.0,452.34,Medisupply Co.,10-03-2027,04-11-2025,75.0,YES,120.0,Rack B
MED639,Amoxicillin,Injection,757.0,207.87,Medisupply Co.,30-10-2027,29-12-2025,72.0,YES,1.0,Rack B
MED642,Ibuprofen,Syrup,865.0,148.23,Pharmaplus,02-10-2027,05-11-2025,52.0,NO,25.0,Rack A
MED645,Azithromycin,Injection,242.0,491.41,Healthcare Distributors,25-08-2028,01-03-2025,76.0,YES,158.0,Rack C
MED646,Cetirizine,Tablet,756.0,267.51,Apollo Meds,20-05-2027,14-01-2025,42.0,NO,280.0,Rack B
MED648,Omeprazole,Capsule,543.0,434.36,Caremed Pvt Ltd,30-08-2027,15-06-2025,23.0,YES,118.0,Shelf 1
MED651,Omeprazole,Syrup,154.0,270.82,Apollo Meds,04-01-2029,25-09-2025,71.0,YES,16.0,Shelf 2
MED652,Vitamin C,Tablet,242.0,430.51,Apollo Meds,01-08-2026,01-01-2026,61.0,NO,209.0,Shelf 2
MED653,Metfromin,Syrup,432.0,143.63,Healthcare Distributors,09-01-2028,17-05-2025,78.0,YES,114.0,Shelf 2
MED657,Azithromycin,Syrup,235.0,241.31,Pharmaplus,22-03-2029,30-12-2025,92.0,NO,116.0,Shelf 2
MED658,Ibuprofen,Capsule,235.0,285.65,Medisupply Co.,07-09-2026,12-04-2025,81.0,NO,43.0,Cold Storage
MED659,Vitamin C,Capsule,856.0,26.6,Pharmaplus,20-01-2028,19-07-2025,65.0,NO,15.0,Shelf 2
MED664,Omeprazole,Tablet,642.0,412.56,Caremed Pvt Ltd,28-04-2029,02-02-2025,43.0,YES,25.0,Cold Storage
MED665,Insulin,Tablet,674.0,437.85,Wellness Pharma,14-02-2028,10-07-2025,29.0,YES,280.0,Rack A
MED666,Vitamin C,Tablet,532.0,181.86,Caremed Pvt Ltd,19-03-2028,22-03-2025,56.0,YES,215.0,Rack C
MED668,Vitamin C,Tablet,345.0,77.58,Apollo Meds,26-03-2027,16-11-2025,61.0,YES,158.0,Rack A
MED669,Metfromin,Tablet,422.0,493.2,Wellness Pharma,19-04-2028,27-02-2025,73.0,NO,61.0,Cold Storage
MED670,Vitamin C,Capsule,464.0,499.77,Caremed Pvt Ltd,28-08-2027,24-07-2025,32.0,YES,141.0,Shelf 1
MED671,Dolo 650,Syrup,745.0,179.26,Wellness Pharma,09-07-2028,07-06-2025,18.0,NO,38.0,Rack A
MED672,Insulin,Tablet,535.0,442.21,Medisupply Co.,08-07-2028,11-05-2025,89.0,NO,124.0,Rack A
MED673,Paracetamol,Syrup,235.0,182.18,Healthcare Distributors,15-12-2027,18-11-2025,16.0,YES,210.0,Rack C
MED676,Ibuprofen,Capsule,421.0,143.4,Healthcare Distributors,26-04-2029,30-10-2025,45.0,NO,26.0,Shelf 1
MED677,Azithromycin,Capsule,535.0,194.71,Caremed Pvt Ltd,24-06-2027,24-06-2025,53.0,YES,272.0,Rack B
MED678,Ibuprofen,Syrup,235.0,140.49,Medisupply Co.,20-11-2026,26-10-2025,73.0,NO,143.0,Shelf 1
MED680,Cetirizine,Tablet,242.0,482.26,Pharmaplus,13-05-2028,20-09-2025,51.0,NO,270.0,Shelf 1
MED683,Paracetamol,Capsule,246.0,48.05,Medisupply Co.,25-11-2027,19-11-2025,65.0,NO,7.0,Shelf 1
MED685,Insulin,Capsule,235.0,28.88,Apollo Meds,26-10-2027,10-02-2025,54.0,NO,30.0,Rack B
MED686,Vitamin C,Capsule,644.0,66.34,Healthcare Distributors,24-04-2029,13-04-2025,16.0,YES,183.0,Rack A
MED687,Omeprazole,Injection,232.0,163.11,Wellness Pharma,10-11-2027,06-11-2025,58.0,YES,193.0,Rack A
MED689,Metfromin,Syrup,312.0,484.74,Pharmaplus,01-11-2027,03-03-2025,50.0,NO,156.0,Rack C
MED691,Dolo 650,Tablet,214.0,294.7,Apollo Meds,19-09-2028,20-08-2025,36.0,YES,122.0,Rack C
MED693,Paracetamol,Syrup,234.0,339.06,Apollo Meds,30-07-2027,12-09-2025,98.0,YES,3.0,Shelf 1
MED694,Metfromin,Capsule,987.0,256.0,Pharmaplus,27-02-2028,21-02-2025,96.0,NO,74.0,Shelf 2
MED696,Ibuprofen,Injection,235.0,324.91,Medisupply Co.,08-02-2029,23-06-2025,62.0,YES,237.0,Rack A
MED700,Cetirizine,Syrup,412.0,317.86,Caremed Pvt Ltd,10-01-2028,16-07-2025,95.0,YES,264.0,Rack B
MED701,Azithromycin,Injection,642.0,264.63,Pharmaplus,26-10-2027,06-11-2025,55.0,NO,37.0,Rack B
MED702,Ibuprofen,Injection,224.0,124.43,Apollo Meds,30-11-2029,12-05-2025,43.0,NO,191.0,Shelf 2
MED706,Cetirizine,Tablet,233.0,138.4,Pharmaplus,07-01-2029,25-06-2025,62.0,NO,86.0,Shelf 2
MED707,Paracetamol,Capsule,532.0,86.21,Wellness Pharma,27-03-2029,13-02-2025,78.0,YES,221.0,Rack C
MED708,Omeprazole,Tablet,234.0,273.98,Healthcare Distributors,28-12-2026,10-09-2025,63.0,YES,212.0,Rack C
MED709,Insulin,Injection,532.0,15.53,Caremed Pvt Ltd,28-02-2027,09-10-2025,15.0,NO,87.0,Rack B
MED711,Omeprazole,Injection,234.0,98.19,Caremed Pvt Ltd,27-09-2028,10-10-2025,37.0,YES,8.0,Rack A
MED712,Azithromycin,Capsule,675.0,463.39,Medisupply Co.,06-05-2028,17-06-2025,19.0,NO,97.0,Rack C
MED719,Omeprazole,Syrup,754.0,305.54,Apollo Meds,05-10-2026,25-03-2025,63.0,NO,265.0,Shelf 1
MED721,Vitamin C,Capsule,753.0,391.7,Healthcare Distributors,23-12-2026,02-12-2025,85.0,NO,158.0,Shelf 2
MED723,Vitamin C,Syrup,534.0,489.11,Medisupply Co.,07-09-2026,12-05-2025,76.0,YES,224.0,Cold Storage
MED727,Insulin,Tablet,854.0,361.51,Pharmaplus,04-11-2026,11-08-2025,25.0,YES,68.0,Shelf 2
MED730,Amoxicillin,Syrup,243.0,435.02,Apollo Meds,09-10-2026,22-01-2025,66.0,NO,205.0,Rack A
MED731,Ibuprofen,Tablet,743.0,409.67,Caremed Pvt Ltd,21-08-2028,13-05-2025,14.0,YES,57.0,Rack B
MED737,Cetirizine,Syrup,463.0,380.81,Caremed Pvt Ltd,23-02-2029,27-02-2025,90.0,YES,93.0,Cold Storage
MED739,Omeprazole,Injection,234.0,406.08,Wellness Pharma,14-03-2028,17-10-2025,24.0,YES,281.0,Shelf 2
MED740,Insulin,Capsule,674.0,95.65,Apollo Meds,24-04-2027,20-11-2025,67.0,YES,265.0,Rack A
MED745,Vitamin C,Injection,311.0,41.73,Healthcare Distributors,29-09-2028,04-04-2025,37.0,YES,87.0,Shelf 2
MED746,Dolo 650,Tablet,900.0,173.1,Wellness Pharma,29-01-2028,02-04-2025,87.0,YES,172.0,Cold Storage
MED747,Insulin,Syrup,422.0,384.92,Caremed Pvt Ltd,09-09-2027,21-01-2025,96.0,NO,242.0,Shelf 2
MED748,Paracetamol,Capsule,423.0,140.85,Healthcare Distributors,19-09-2027,17-03-2025,69.0,NO,96.0,Shelf 1
MED749,Metfromin,Injection,244.0,36.55,Caremed Pvt Ltd,25-05-2027,14-02-2025,96.0,NO,255.0,Shelf 1
MED752,Azithromycin,Tablet,243.0,420.78,Apollo Meds,01-02-2027,11-09-2025,64.0,NO,258.0,Shelf 1
MED753,Ibuprofen,Syrup,352.0,254.99,Healthcare Distributors,07-10-2027,30-03-2025,44.0,YES,15.0,Rack B
MED754,Vitamin C,Syrup,523.0,124.74,Wellness Pharma,15-06-2027,19-10-2025,63.0,NO,158.0,Rack B
MED755,Cetirizine,Injection,856.0,358.68,Caremed Pvt Ltd,10-04-2029,30-05-2025,66.0,YES,157.0,Rack A
MED756,Azithromycin,Capsule,874.0,492.17,Medisupply Co.,07-08-2027,27-06-2025,21.0,NO,103.0,Shelf 2
MED757,Cetirizine,Syrup,213.0,301.97,Healthcare Distributors,17-06-2029,17-11-2025,21.0,YES,5.0,Rack A
MED761,Vitamin C,Syrup,876.0,62.29,Apollo Meds,11-05-2026,29-12-2025,74.0,NO,70.0,Shelf 2
MED762,Omeprazole,Syrup,654.0,183.79,Medisupply Co.,28-11-2028,25-01-2025,16.0,NO,269.0,Rack A
MED763,Vitamin C,Tablet,234.0,65.23,Pharmaplus,14-12-2027,06-12-2025,39.0,NO,263.0,Rack A
MED765,Vitamin C,Tablet,321.0,60.19,Apollo Meds,29-10-2026,06-02-2025,84.0,YES,4.0,Rack B
MED767,Insulin,Injection,890.0,188.97,Wellness Pharma,06-05-2026,08-09-2025,40.0,YES,118.0,Shelf 1
MED768,Azithromycin,Tablet,654.0,149.75,Pharmaplus,10-08-2026,17-01-2025,81.0,YES,133.0,Rack C
MED769,Ibuprofen,Tablet,342.0,385.17,Caremed Pvt Ltd,21-01-2028,07-07-2025,17.0,YES,46.0,Rack B
MED770,Vitamin C,Capsule,312.0,302.24,Caremed Pvt Ltd,10-07-2028,14-03-2025,76.0,YES,259.0,Cold Storage
MED772,Azithromycin,Tablet,423.0,264.05,Wellness Pharma,02-11-2029,26-05-2025,41.0,NO,222.0,Shelf 2
MED779,Vitamin C,Capsule,835.0,262.15,Healthcare Distributors,02-09-2026,06-12-2025,30.0,YES,275.0,Shelf 1
MED780,Metfromin,Tablet,537.0,264.66,Caremed Pvt Ltd,25-10-2028,26-06-2025,89.0,YES,9.0,Shelf 2
