Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location
MED241,Dolo 650,Syrup,33,466.61,PharmaPlus,31-05-2028,18-12-2025,79,No,171,Cold Storage
MED242,Dolo 650,Syrup,311,129.17,PharmaPlus,14-09-2028,06-11-2025,49,No,129,Rack A
MED243,Amoxicillin,Tablet,900,360.66,PharmaPlus,27-12-2028,18-04-2025,63,Yes,34,Rack B
MED244,Omeprazole,Syrup,422,70.9,Apollo Meds,25-06-2026,26-06-2025,19,Yes,69,Shelf 1
MED245,Insulin,Injection,423,481.82,MediSupply Co.,24-12-2026,28-03-2025,85,No,258,Rack C
MED246,Ibuprofen,Tablet,244,469.28,Wellness Pharma,26-02-2029,19-01-2025,92,Yes,293,Rack A
MED247,Insulin,Syrup,22,463.86,PharmaPlus,02-10-2028,05-03-2025,93,Yes,192,Cold Storage
MED248,Metformin,Capsule,24,488.59,Apollo Meds,26-12-2027,04-03-2025,37,Yes,186,Rack B
MED249,Metformin,Injection,243,423.58,MediSupply Co.,28-10-2028,12-05-2025,62,No,277,Rack C
MED250,Metformin,Syrup,352,108.72,Wellness Pharma,20-01-2028,09-06-2025,58,No,130,Rack C
MED251,Paracetamol,Syrup,523,291.46,Apollo Meds,21-11-2027,27-10-2025,77,Yes,257,Rack A
MED252,Amoxicillin,Tablet,856,51.6,Apollo Meds,24-05-2028,14-12-2025,36,No,290,Shelf 1
MED253,Azithromycin,Syrup,373,289.19,MediSupply Co.,07-12-2028,24-02-2025,70,No,190,Shelf 1
MED254,Cetirizine,Syrup,12,340.59,MediSupply Co.,06-09-2028,02-02-2025,35,Yes,28,Shelf 1
MED255,Omeprazole,Injection,131,410.28,HealthCare Distributors,19-12-2026,22-10-2025,89,Yes,18,Shelf 2
MED256,Insulin,Capsule,467,283.95,PharmaPlus,05-08-2028,30-08-2025,23,Yes,18,Rack B
MED257,Paracetamol,Syrup,229,434.72,MediSupply Co.,01-03-2026,17-08-2025,23,No,37,Shelf 2
MED258,Metformin,Capsule,110,52.14,Apollo Meds,02-07-2027,17-02-2025,46,No,292,Rack A
MED259,Dolo 650,Capsule,487,460.37,MediSupply Co.,25-07-2027,02-12-2025,80,No,220,Rack C
MED260,Metformin,Tablet,489,235.41,CareMed Pvt Ltd,29-08-2028,06-08-2025,55,Yes,194,Rack B
MED261,Vitamin C,Syrup,419,16.87,HealthCare Distributors,24-10-2027,22-09-2025,96,No,248,Rack B
MED262,Cetirizine,Syrup,240,349.8,Apollo Meds,21-10-2026,05-11-2025,68,Yes,146,Rack A
MED263,Metformin,Tablet,408,167.27,CareMed Pvt Ltd,26-03-2026,10-10-2025,89,Yes,117,Cold Storage
MED264,Cetirizine,Tablet,98,273.87,PharmaPlus,03-03-2028,26-02-2025,56,No,81,Rack A
MED265,Paracetamol,Tablet,73,492.3,Apollo Meds,28-03-2029,01-02-2025,93,Yes,23,Shelf 1
MED266,Cetirizine,Tablet,210,221.06,Wellness Pharma,04-06-2028,27-06-2025,92,No,14,Shelf 2
MED267,Vitamin C,Injection,41,16.87,HealthCare Distributors,17-09-2026,11-06-2025,81,No,212,Rack C
MED268,Amoxicillin,Tablet,367,217.07,CareMed Pvt Ltd,30-03-2028,21-07-2025,75,Yes,50,Rack B
MED269,Insulin,Tablet,435,418.57,HealthCare Distributors,12-03-2029,29-03-2025,80,Yes,149,Rack A
MED270,Azithromycin,Capsule,180,295.91,MediSupply Co.,07-10-2026,14-10-2025,46,Yes,188,Cold Storage
MED271,Omeprazole,Syrup,36,22,MediSupply Co.,19-10-2026,14-03-2025,70,No,280,Rack C
MED272,Azithromycin,Tablet,229,233.57,PharmaPlus,23-11-2026,06-08-2025,31,Yes,224,Rack C
MED273,Ibuprofen,Syrup,343,356.39,MediSupply Co.,30-05-2028,19-08-2025,12,No,64,Rack B
MED274,Paracetamol,Injection,248,391.59,Apollo Meds,12-05-2028,19-07-2025,78,Yes,173,Rack A
MED275,Vitamin C,Syrup,843,14,PharmaPlus,27-08-2029,10-06-2025,20,No,268,Rack A
MED276,Paracetamol,Capsule,23,54.82,Wellness Pharma,18-08-2027,16-09-2025,12,Yes,163,Rack A
MED277,Dolo 650,Capsule,64,308.66,Wellness Pharma,17-08-2028,10-05-2025,15,Yes,290,Rack C
MED278,Vitamin C,Syrup,132,184.71,PharmaPlus,10-08-2029,02-07-2025,72,Yes,59,Rack A
MED279,Azithromycin,Capsule,923,180.99,Wellness Pharma,16-03-2027,30-11-2025,83,Yes,242,Rack A
MED280,Paracetamol,Tablet,24,127.36,Apollo Meds,28-09-2028,12-09-2025,25,Yes,92,Rack B
MED281,Azithromycin,Syrup,922,471.85,Apollo Meds,17-08-2028,12-09-2025,84,Yes,266,Rack C
MED282,Insulin,Tablet,213,125,Wellness Pharma,24-07-2027,29-03-2025,22,Yes,97,Shelf 2
MED283,Vitamin C,Capsule,53,60.04,MediSupply Co.,10-08-2027,11-12-2025,75,No,58,Shelf 2
MED284,Cetirizine,Capsule,74,201.18,PharmaPlus,11-12-2026,11-11-2025,29,No,78,Rack B
MED285,Azithromycin,Capsule,134,308.69,HealthCare Distributors,27-06-2029,12-06-2025,70,Yes,160,Shelf 1
MED286,Insulin,Capsule,642,463.63,Wellness Pharma,26-05-2028,10-12-2025,55,Yes,237,Shelf 2
MED287,Omeprazole,Injection,757,298.82,Wellness Pharma,16-04-2028,20-09-2025,12,Yes,13,Shelf 2
MED288,Omeprazole,Injection,123,117.26,CareMed Pvt Ltd,03-06-2028,10-01-2025,93,Yes,141,Cold Storage
MED289,Amoxicillin,Syrup,21,168.63,MediSupply Co.,24-02-2028,26-08-2025,34,Yes,25,Rack A
MED290,Azithromycin,Injection,865,138.69,Apollo Meds,22-12-2026,11-12-2025,38,Yes,87,Rack A
MED291,Insulin,Tablet,13,279.41,Wellness Pharma,06-11-2027,28-03-2025,35,No,240,Cold Storage
MED292,Metformin,Syrup,75,279.34,Wellness Pharma,10-11-2026,19-10-2025,40,No,240,Shelf 2
MED293,Insulin,Syrup,242,336.59,MediSupply Co.,18-12-2027,15-02-2025,16,No,209,Cold Storage
MED294,Dolo 650,Capsule,756,400.98,PharmaPlus,23-09-2028,29-03-2025,96,Yes,90,Cold Storage
MED295,Ibuprofen,Capsule,24,284.29,Wellness Pharma,07-04-2027,15-03-2025,25,No,291,Rack B
MED296,Ibuprofen,Injection,543,46.06,Apollo Meds,18-01-2029,30-08-2025,42,No,27,Shelf 2
MED297,Metformin,Injection,132,325.92,CareMed Pvt Ltd,14-11-2027,05-07-2025,67,No,81,Rack C
MED298,Dolo 650,Tablet,127,229.63,CareMed Pvt Ltd,13-07-2028,27-06-2025,63,Yes,176,Shelf 1
MED299,Dolo 650,Tablet,154,208.38,CareMed Pvt Ltd,13-05-2027,19-09-2025,43,Yes,77,Rack C
MED300,Cetirizine,Syrup,242,334.5,PharmaPlus,07-03-2028,14-06-2025,80,No,256,Cold Storage
MED301,Azithromycin,Injection,432,307.76,PharmaPlus,29-08-2026,07-03-2025,17,Yes,224,Rack B
MED302,Ibuprofen,Injection,12,491.54,MediSupply Co.,10-05-2028,29-03-2025,60,Yes,107,Rack B
MED303,Vitamin C,Tablet,42,47.84,CareMed Pvt Ltd,10-11-2026,20-03-2025,88,Yes,169,Rack C
MED304,Cetirizine,Syrup,75,365.71,CareMed Pvt Ltd,04-08-2026,12-06-2025,16,Yes,130,Rack A
MED305,Azithromycin,Capsule,235,254.97,HealthCare Distributors,11-12-2027,19-04-2025,49,Yes,145,Shelf 2
MED306,Cetirizine,Tablet,235,456.25,HealthCare Distributors,27-10-2026,15-09-2025,84,No,35,Shelf 1
MED307,Paracetamol,Capsule,856,497.54,PharmaPlus,08-05-2027,01-02-2025,100,No,28,Rack C
MED308,Omeprazole,Tablet,124,190.94,Apollo Meds,01-01-2028,12-04-2025,86,Yes,44,Rack A
MED309,Insulin,Injection,21,360.11,MediSupply Co.,28-10-2027,05-10-2025,20,No,126,Shelf 1
MED310,Vitamin C,Capsule,64,393.36,CareMed Pvt Ltd,29-05-2028,12-03-2025,21,No,79,Cold Storage
MED311,Omeprazole,Injection,42,48.11,HealthCare Distributors,30-03-2029,03-03-2025,72,Yes,167,Shelf 1
MED312,Vitamin C,Capsule,642,24.18,HealthCare Distributors,06-01-2027,25-11-2025,81,Yes,243,Cold Storage
MED313,Metfromin,Syrup,674,165.53,CareMed Pvt Ltd,31-03-2028,16-07-2025,34,No,37,Rack B
MED314,Vitamin C,Capsule,532,464.83,MediSupply Co.,22-01-2029,16-03-2025,59,Yes,285,Rack C
MED315,Dolo 651,Syrup,124,54.63,MediSupply Co.,25-08-2028,05-11-2025,76,No,122,Rack C
MED316,Insulin,Tablet,345,125.72,HealthCare Distributors,22-05-2027,07-04-2025,66,No,81,Shelf 1
MED317,Paracetamol,Tablet,422,360.25,MediSupply Co.,08-08-2027,30-06-2025,32,Yes,246,Rack A
MED318,Metfromin,Capsule,464,391.61,CareMed Pvt Ltd,06-06-2026,02-12-2025,18,No,98,Cold Storage
MED319,Amoxicillin,Syrup,745,71.09,Apollo Meds,02-02-2029,08-01-2025,58,No,284,Rack B
MED320,Ibuprofen,Tablet,535,301.16,CareMed Pvt Ltd,12-06-2028,30-07-2025,45,No,33,Rack A
MED321,Azithromycin,Capsule,235,294.84,CareMed Pvt Ltd,18-09-2026,29-11-2025,82,No,195,Rack A
MED322,Ibuprofen,Syrup,12,227.15,PharmaPlus,12-04-2027,09-05-2025,11,No,186,Rack A
MED323,Vitamin C,Syrup,75,420.67,MediSupply Co.,06-10-2027,11-02-2025,72,Yes,165,Rack B
MED324,Cetirizine,Capsule,421,352.87,MediSupply Co.,27-01-2029,10-06-2025,91,Yes,150,Shelf 2
MED325,Azithromycin,Syrup,535,479.19,PharmaPlus,01-05-2027,16-09-2025,32,Yes,11,Shelf 1
MED326,Cetirizine,Syrup,235,400.23,CareMed Pvt Ltd,26-11-2026,05-03-2025,25,Yes,138,Shelf 1
MED327,Paracetamol,Tablet,43,44.95,MediSupply Co.,04-03-2028,12-05-2025,96,Yes,226,Cold Storage
MED328,Omeprazole,Tablet,242,226.33,MediSupply Co.,23-10-2029,11-12-2025,85,Yes,98,Rack A
MED329,Insulin,Tablet,121,325.7,PharmaPlus,29-02-2028,04-11-2025,99,No,169,Rack B
MED330,Vitamin C,Syrup,53,27.42,CareMed Pvt Ltd,02-07-2027,02-05-2025,50,Yes,263,Rack A
MED331,Omeprazole,Tablet,246,353.86,CareMed Pvt Ltd,08-01-2027,18-04-2025,22,No,154,Shelf 2
MED332,Vitamin C,Injection,35,294.32,Wellness Pharma,23-03-2028,04-03-2025,66,No,137,Shelf 1
MED333,Metfromin,Syrup,235,137.97,MediSupply Co.,08-02-2027,25-05-2025,63,Yes,74,Cold Storage
MED334,Vitamin C,Tablet,644,244.94,MediSupply Co.,21-06-2028,29-06-2025,81,No,106,Cold Storage
MED335,Dolo 652,Capsule,232,79.58,Apollo Meds,09-12-2028,02-08-2025,91,Yes,138,Rack A
MED336,Insulin,Tablet,64,144.7,Apollo Meds,10-10-2028,03-12-2025,48,Yes,272,Rack B
MED337,Paracetamol,Syrup,312,389.55,HealthCare Distributors,08-11-2026,24-08-2025,32,No,270,Rack C
MED338,Metfromin,Capsule,56,347.94,CareMed Pvt Ltd,16-03-2029,18-03-2025,50,No,176,Rack A
MED339,Amoxicillin,Injection,214,375.65,PharmaPlus,31-08-2027,22-03-2025,92,No,70,Cold Storage
MED340,Ibuprofen,Capsule,75,114.12,HealthCare Distributors,21-05-2028,28-02-2025,84,Yes,50,Shelf 1
MED341,Azithromycin,Syrup,234,187.85,Wellness Pharma,01-02-2029,07-10-2025,95,No,37,Rack B
MED342,Ibuprofen,Syrup,987,482.01,MediSupply Co.,01-03-2028,16-12-2025,54,No,141,Rack B
MED343,Vitamin C,Tablet,24,141.25,Apollo Meds,23-07-2027,12-03-2025,88,No,172,Rack B
MED344,Cetirizine,Syrup,235,414.57,Wellness Pharma,11-09-2026,10-04-2025,21,Yes,20,Cold Storage
MED345,Azithromycin,Injection,13,75.74,Wellness Pharma,08-11-2028,26-07-2025,92,No,237,Rack C
MED346,Cetirizine,Tablet,42,381.93,Wellness Pharma,14-04-2028,05-05-2025,77,No,16,Rack B
MED347,Paracetamol,Syrup,53,178.93,Wellness Pharma,02-06-2028,09-11-2025,74,Yes,60,Shelf 1
MED348,Omeprazole,Capsule,412,462.25,PharmaPlus,06-02-2027,12-11-2025,89,Yes,149,Rack B
MED349,Insulin,Injection,642,30.62,MediSupply Co.,31-05-2027,04-04-2025,67,Yes,114,Shelf 1
MED350,Vitamin C,Syrup,224,481.65,MediSupply Co.,04-02-2028,13-06-2025,38,Yes,137,Rack C
MED351,Omeprazole,Syrup,24,141.23,HealthCare Distributors,15-02-2028,14-10-2025,84,Yes,160,Rack A
MED352,Vitamin C,Tablet,90,253.14,Apollo Meds,16-02-2027,30-07-2025,16,Yes,207,Rack A
MED353,Metfromin,Syrup,36,410.16,CareMed Pvt Ltd,05-02-2029,09-12-2025,59,Yes,160,Rack C
MED354,Vitamin C,Syrup,233,425.03,PharmaPlus,18-03-2027,18-10-2025,12,No,5,Shelf 2
MED355,Dolo 653,Injection,532,89.64,CareMed Pvt Ltd,04-03-2029,27-04-2025,39,No,214,Rack A
MED356,Insulin,Capsule,234,403.14,PharmaPlus,27-05-2026,06-04-2025,60,No,199,Rack B
MED357,Azithromycin,Syrup,532,458.13,MediSupply Co.,09-01-2029,21-02-2025,69,No,261,Shelf 2
MED358,Ibuprofen,Capsule,56,54.01,PharmaPlus,31-10-2028,13-07-2025,54,No,117,Shelf 1
MED359,Vitamin C,Capsule,234,361.3,Apollo Meds,30-09-2028,26-02-2025,84,Yes,229,Rack B
MED360,Cetirizine,Tablet,675,462.89,PharmaPlus,31-12-2027,24-03-2025,57,No,243,Shelf 2
MED361,Azithromycin,Syrup,23,96.29,HealthCare Distributors,19-01-2029,30-06-2025,64,Yes,233,Rack B
MED362,Cetirizine,Syrup,34,307.83,Apollo Meds,14-10-2027,30-08-2025,67,Yes,261,Rack A
MED363,Paracetamol,Tablet,54,223.28,Apollo Meds,06-04-2027,23-08-2025,17,Yes,259,Shelf 1
MED364,Omeprazole,Tablet,53,115.65,CareMed Pvt Ltd,14-11-2026,01-01-2026,81,Yes,10,Rack C
MED365,Insulin,Tablet,76,411.56,PharmaPlus,20-02-2027,18-02-2025,43,No,213,Cold Storage
MED366,Vitamin C,Tablet,24,445.7,CareMed Pvt Ltd,12-12-2027,06-02-2025,71,No,39,Rack A
MED367,Omeprazole,Injection,754,154.12,CareMed Pvt Ltd,01-04-2026,25-06-2025,59,No,27,Rack B
MED368,Vitamin C,Tablet,35,214.6,Apollo Meds,17-02-2027,07-03-2025,26,No,280,Rack A
MED369,Metfromin,Tablet,753,67.49,MediSupply Co.,17-07-2028,13-01-2025,96,No,52,Rack C
MED370,Vitamin C,Capsule,32,121.99,PharmaPlus,15-03-2029,02-06-2025,64,No,183,Rack C
MED371,Dolo 652,Syrup,534,382.25,Wellness Pharma,10-05-2029,25-04-2025,90,No,154,Cold Storage
MED372,Insulin,Tablet,35,370.86,MediSupply Co.,12-11-2028,09-10-2025,16,Yes,25,Rack C
MED373,Paracetamol,Syrup,85,27.94,Wellness Pharma,01-04-2027,31-03-2025,22,No,42,Rack A
MED374,Metfromin,Injection,73,414.91,PharmaPlus,08-07-2027,21-05-2025,82,Yes,111,Shelf 2
MED375,Amoxicillin,Syrup,854,71.29,CareMed Pvt Ltd,23-10-2026,01-08-2025,51,Yes,63,Shelf 1
MED376,Ibuprofen,Capsule,86,414.38,Apollo Meds,12-02-2027,18-05-2025,23,Yes,7,Cold Storage
MED377,Azithromycin,Capsule,57,98.12,PharmaPlus,18-07-2027,20-08-2025,67,No,13,Cold Storage
MED378,Ibuprofen,Syrup,243,169.51,HealthCare Distributors,17-10-2026,13-07-2025,38,No,86,Shelf 2
MED379,Vitamin C,Capsule,743,268.32,Wellness Pharma,13-09-2027,11-10-2025,36,No,251,Cold Storage
MED380,Cetirizine,Tablet,75,221.27,CareMed Pvt Ltd,01-08-2027,06-05-2025,62,No,245,Shelf 2
MED381,Azithromycin,Syrup,86,256.48,Wellness Pharma,14-04-2028,24-02-2025,30,No,111,Rack A
MED382,Cetirizine,Tablet,13,120.15,Apollo Meds,05-02-2028,02-09-2025,12,Yes,147,Shelf 1
MED383,Paracetamol,Capsule,35,384.12,MediSupply Co.,22-08-2026,27-02-2025,82,No,47,Shelf 2
MED384,Omeprazole,Capsule,84,383.88,Apollo Meds,11-12-2026,03-05-2025,28,Yes,298,Rack B
MED385,Insulin,Capsule,463,200.66,MediSupply Co.,13-08-2026,21-05-2025,56,No,126,Cold Storage
MED386,Vitamin C,Capsule,74,79.37,PharmaPlus,28-01-2027,31-07-2025,66,Yes,41,Cold Storage
MED387,Omeprazole,Injection,234,438.33,MediSupply Co.,30-12-2027,17-06-2025,61,Yes,17,Rack B
MED388,Vitamin C,Injection,674,182.02,Apollo Meds,08-02-2028,19-02-2025,37,Yes,295,Shelf 1
MED389,Metfromin,Syrup,89,12.81,MediSupply Co.,09-03-2027,18-10-2025,47,No,154,Rack B
MED390,Vitamin C,Injection,21,382.34,HealthCare Distributors,29-06-2028,09-03-2025,79,No,93,Rack C
MED391,Dolo 653,Tablet,13,160.25,Wellness Pharma,28-10-2027,10-08-2025,95,No,31,Shelf 2
MED392,Insulin,Syrup,33,492.93,Wellness Pharma,21-10-2026,31-01-2025,22,No,197,Shelf 1
MED393,Paracetamol,Syrup,311,18.7,CareMed Pvt Ltd,29-09-2027,09-03-2025,44,Yes,83,Rack C
MED394,Metfromin,Capsule,900,143.14,HealthCare Distributors,13-11-2028,11-06-2025,21,No,35,Rack B
MED395,Amoxicillin,Capsule,422,27.59,Wellness Pharma,25-06-2029,30-12-2025,70,No,174,Cold Storage
MED396,Ibuprofen,Injection,423,123.84,HealthCare Distributors,20-08-2027,07-12-2025,62,No,115,Rack B
MED397,Azithromycin,Injection,244,475.77,Wellness Pharma,04-07-2026,28-05-2025,45,Yes,168,Shelf 2
MED398,Ibuprofen,Tablet,22,271.37,Wellness Pharma,15-03-2028,28-06-2025,23,No,139,Shelf 1
MED399,Vitamin C,Tablet,24,402.3,CareMed Pvt Ltd,17-09-2026,11-01-2025,16,No,211,Shelf 2
MED400,Cetirizine,Syrup,243,316.5,Apollo Meds,03-06-2029,26-01-2025,56,Yes,248,Rack B
MED401,Azithromycin,Injection,352,85.74,PharmaPlus,11-10-2028,22-12-2025,71,No,274,Rack C
MED402,Ibuprofen,Injection,523,419.1,MediSupply Co.,01-09-2028,10-12-2025,47,Yes,155,Rack C
MED403,Vitamin C,Tablet,856,453.35,CareMed Pvt Ltd,21-02-2029,24-04-2025,82,No,265,Rack B
MED404,Cetirizine,Syrup,874,102.67,Wellness Pharma,13-05-2028,25-05-2025,30,No,67,Cold Storage
MED405,Azithromycin,Capsule,213,353.91,CareMed Pvt Ltd,07-09-2026,18-06-2025,45,Yes,271,Shelf 2
MED406,Cetirizine,Syrup,131,286.59,MediSupply Co.,05-12-2026,03-06-2025,41,No,98,Rack A
MED407,Paracetamol,Capsule,141,318.95,PharmaPlus,17-08-2028,25-07-2025,70,Yes,50,Cold Storage
MED408,Omeprazole,Tablet,63,372.94,MediSupply Co.,15-10-2028,18-05-2025,76,Yes,93,Rack B
MED409,Insulin,Injection,876,438.26,PharmaPlus,20-07-2026,20-07-2025,81,No,37,Rack B
MED410,Vitamin C,Capsule,654,118.11,HealthCare Distributors,31-07-2027,01-07-2025,97,Yes,151,Rack C
MED411,Omeprazole,Tablet,234,203.13,HealthCare Distributors,03-06-2028,30-07-2025,71,Yes,22,Rack A
MED412,Azithromycin,Capsule,21,378.81,Wellness Pharma,17-05-2026,26-06-2025,36,No,204,Shelf 1
MED413,Ibuprofen,Syrup,321,309.8,PharmaPlus,19-10-2026,21-01-2025,62,No,117,Rack B
MED414,Vitamin C,Capsule,53,124.72,Wellness Pharma,31-03-2029,09-01-2025,20,Yes,223,Rack A
MED415,Cetirizine,Capsule,890,186.47,CareMed Pvt Ltd,23-02-2027,13-05-2025,19,No,53,Cold Storage
MED416,Azithromycin,Injection,654,490.21,Wellness Pharma,03-06-2029,04-12-2025,45,No,84,Shelf 1
MED417,Cetirizine,Tablet,342,438.36,MediSupply Co.,08-03-2028,20-07-2025,92,Yes,89,Rack C
MED418,Paracetamol,Syrup,312,58.94,HealthCare Distributors,07-05-2028,12-04-2025,93,Yes,102,Cold Storage
MED419,Omeprazole,Injection,76,288.21,Apollo Meds,06-10-2026,28-02-2025,82,Yes,45,Cold Storage
MED420,Insulin,Tablet,423,346.27,MediSupply Co.,16-08-2029,15-02-2025,12,Yes,7,Rack B
MED421,Vitamin C,Injection,123,301.36,CareMed Pvt Ltd,29-08-2027,22-12-2025,84,Yes,171,Shelf 1
MED422,Omeprazole,Injection,88,456.66,Apollo Meds,04-05-2026,20-10-2025,62,No,108,Rack C
MED423,Vitamin C,Tablet,11,309.53,MediSupply Co.,28-12-2027,01-03-2025,91,Yes,155,Rack A
MED424,Metfromin,Syrup,10,311.19,CareMed Pvt Ltd,04-05-2029,26-08-2025,71,Yes,193,Rack C
MED425,Vitamin C,Capsule,99,296.79,PharmaPlus,31-10-2027,09-08-2025,58,No,260,Shelf 1
MED426,Dolo 652,Syrup,123,60.34,CareMed Pvt Ltd,03-10-2027,11-07-2025,10,Yes,214,Shelf 2
MED427,Insulin,Capsule,835,212.91,PharmaPlus,31-03-2028,01-02-2025,70,No,288,Shelf 1
MED428,Paracetamol,Injection,537,116.02,Apollo Meds,06-07-2028,20-04-2025,57,Yes,60,Cold Storage
MED429,Metfromin,Injection,76,337.95,MediSupply Co.,31-12-2028,22-11-2025,50,No,101,Shelf 1
MED430,Amoxicillin,Tablet,63,481.4,CareMed Pvt Ltd,23-01-2027,05-09-2025,20,No,5,Rack C
MED431,Ibuprofen,Syrup,87,367.93,HealthCare Distributors,09-08-2027,03-11-2025,35,Yes,199,Cold Storage
MED432,Azithromycin,Capsule,55,414.52,Wellness Pharma,23-09-2028,31-03-2025,30,Yes,262,Rack C
MED433,Ibuprofen,Syrup,33,96.32,PharmaPlus,21-04-2027,12-10-2025,22,Yes,271,Rack B
MED434,Vitamin C,Capsule,87,303.68,Wellness Pharma,04-09-2029,29-08-2025,26,No,243,Shelf 1
MED435,Cetirizine,Tablet,334,122.76,CareMed Pvt Ltd,01-07-2027,18-10-2025,89,Yes,77,Rack C
MED436,Azithromycin,Injection,766,169,HealthCare Distributors,09-07-2026,07-08-2025,85,Yes,17,Rack A
MED437,Cetirizine,Capsule,43,463.22,PharmaPlus,13-02-2027,07-06-2025,62,Yes,34,Rack C
MED438,Paracetamol,Tablet,234,440.64,CareMed Pvt Ltd,08-11-2027,22-03-2025,91,Yes,298,Shelf 1
MED439,Omeprazole,Capsule,12,476.37,CareMed Pvt Ltd,16-06-2027,13-10-2025,77,Yes,73,Shelf 1
MED440,Insulin,Syrup,75,454.98,MediSupply Co.,12-07-2026,12-11-2025,34,Yes,222,Rack A
MED441,Vitamin C,Capsule,421,378.72,MediSupply Co.,31-03-2027,21-01-2025,13,Yes,30,Cold Storage
MED442,Omeprazole,Capsule,535,332.74,MediSupply Co.,07-03-2028,28-07-2025,16,Yes,257,Shelf 1
MED443,Vitamin C,Injection,235,383.58,HealthCare Distributors,15-01-2027,15-01-2025,11,No,284,Shelf 1
MED444,Metfromin,Tablet,43,350.94,CareMed Pvt Ltd,06-11-2026,25-03-2025,42,Yes,76,Shelf 1
MED445,Vitamin C,Syrup,242,61.68,Apollo Meds,19-04-2029,27-06-2025,99,Yes,128,Cold Storage
MED446,Dolo 653,Injection,121,431.23,Apollo Meds,05-02-2029,13-09-2025,90,Yes,298,Shelf 1
MED447,Insulin,Tablet,53,345.55,HealthCare Distributors,07-03-2028,14-04-2025,72,Yes,186,Rack C
MED448,Paracetamol,Injection,246,206.24,CareMed Pvt Ltd,02-11-2026,21-08-2025,15,No,165,Cold Storage
MED449,Metfromin,Injection,35,35.54,PharmaPlus,03-05-2027,11-04-2025,80,Yes,203,Rack A
MED450,Amoxicillin,Tablet,235,319.94,Apollo Meds,27-03-2029,22-10-2025,80,No,17,Shelf 1
MED451,Ibuprofen,Syrup,644,40.41,MediSupply Co.,10-05-2028,20-04-2025,98,Yes,95,Rack A
MED452,Azithromycin,Capsule,232,145.98,Wellness Pharma,23-04-2027,06-05-2025,17,No,251,Shelf 2
MED453,Ibuprofen,Syrup,452.7,66.33,Apollo Meds,12-01-2027,26-03-2025,48,No,160,Rack B
MED454,Vitamin C,Capsule,510.8,296.32,MediSupply Co.,30-08-2029,26-05-2025,62,Yes,245,Cold Storage
MED455,Cetirizine,Injection,568.9,326.02,PharmaPlus,17-04-2028,09-10-2025,36,No,193,Rack C
MED456,Azithromycin,Injection,627,482.43,MediSupply Co.,19-04-2028,21-01-2025,69,No,258,Shelf 1
MED457,Cetirizine,Tablet,685.1,317.55,HealthCare Distributors,14-04-2027,05-10-2025,87,Yes,247,Rack A
MED458,Paracetamol,Syrup,743.2,266.04,MediSupply Co.,20-03-2026,16-03-2025,68,Yes,83,Rack A
MED459,Omeprazole,Capsule,801.3,347.41,CareMed Pvt Ltd,17-09-2029,25-02-2025,35,Yes,28,Rack A
MED460,Insulin,Syrup,859.4,22.78,PharmaPlus,08-07-2026,14-12-2025,70,No,258,Cold Storage
MED461,Vitamin C,Capsule,917.5,62.6,CareMed Pvt Ltd,14-09-2026,04-06-2025,14,Yes,142,Rack C
MED462,Omeprazole,Tablet,975.6,182.82,PharmaPlus,16-08-2028,19-02-2025,79,No,222,Rack A
MED463,Vitamin C,Injection,1033.7,448.03,HealthCare Distributors,27-11-2027,26-09-2025,98,Yes,56,Rack B
MED464,Metfromin,Capsule,1091.8,449.19,MediSupply Co.,15-07-2029,26-06-2025,34,No,99,Cold Storage
MED465,Vitamin C,Tablet,1149.9,176.87,Wellness Pharma,01-04-2028,13-11-2025,17,No,136,Rack C
MED466,Dolo 654,Capsule,76,452.02,PharmaPlus,26-10-2026,18-09-2025,76,No,42,Shelf 1
MED467,Insulin,Syrup,24,467.13,Wellness Pharma,06-05-2027,08-07-2025,20,No,141,Rack A
MED468,Azithromycin,Capsule,754,339.87,MediSupply Co.,15-12-2028,05-12-2025,25,No,171,Cold Storage
MED469,Ibuprofen,Capsule,35,200.35,MediSupply Co.,15-02-2027,11-03-2025,52,No,1,Cold Storage
MED470,Vitamin C,Injection,753,435.67,MediSupply Co.,09-04-2029,28-07-2025,91,Yes,170,Rack B
MED471,Cetirizine,Tablet,32,417.69,PharmaPlus,11-01-2027,16-06-2025,22,No,55,Rack B
MED472,Azithromycin,Syrup,534,403.08,Apollo Meds,05-02-2028,11-12-2025,100,No,9,Rack B
MED473,Cetirizine,Injection,35,64.54,MediSupply Co.,17-12-2028,21-07-2025,66,Yes,52,Shelf 2
MED474,Paracetamol,Tablet,85,457.35,MediSupply Co.,01-10-2026,18-08-2025,63,No,234,Rack A
MED475,Omeprazole,Injection,73,60.36,CareMed Pvt Ltd,25-06-2029,28-08-2025,69,No,32,Rack A
MED476,Insulin,Injection,854,332.25,Wellness Pharma,20-06-2027,30-08-2025,50,Yes,11,Shelf 2
MED477,Vitamin C,Tablet,86,120.56,MediSupply Co.,07-06-2029,27-11-2025,52,No,266,Rack B
MED478,Omeprazole,Syrup,57,282.42,Apollo Meds,28-02-2029,03-10-2025,33,No,54,Rack B
MED479,Vitamin C,Capsule,243,168.27,HealthCare Distributors,18-08-2027,12-06-2025,61,Yes,288,Rack C
